book_title,image_path
high-five-to-the-hero,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\high-five-to-the-hero.jpg
high-rise-mystery2,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\high-rise-mystery2.jpg
hikayat,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hikayat.jpg
hilary-mckays-fairy-tales,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hilary-mckays-fairy-tales.jpg
hilda-and-the-great-parade,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hilda-and-the-great-parade.jpg
hilda-and-the-hidden-people,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hilda-and-the-hidden-people.jpg
hilda-and-the-mountain-king,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hilda-and-the-mountain-king.jpg
hilda-and-the-runaway-baby,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hilda-and-the-runaway-baby.jpg
hilo-saving-the-world,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hilo-saving-the-world.jpg
hilo-the-boy-who-crashed-to-earth,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hilo-the-boy-who-crashed-to-earth.jpg
hip-and-hop,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hip-and-hop.jpg
his-royal-whiskers,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\his-royal-whiskers.jpg
hisomuch,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hisomuch.jpg
history-atlas,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\history-atlas.jpg
hog-in-the-fog,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hog-in-the-fog.jpg
hog-shrew-hullabaloo,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hog-shrew-hullabaloo.jpg
hold-me-closer,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hold-me-closer.jpg
holdon,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\holdon.jpg
holes,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\holes.jpg
holes2,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\holes2.jpg
hollow-pike-juno-dawson,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hollow-pike-juno-dawson.jpg
hollowpox-the-hunt-for-morrigan-crow,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hollowpox-the-hunt-for-morrigan-crow.jpg
holly,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\holly.jpg
home,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\home.jpg
homesickd,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\homesickd.jpg
honc-honc-me-me,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\honc-honc-me-me.jpg
honest-truth,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\honest-truth.jpg
honey-for-you-honey-for-me,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\honey-for-you-honey-for-me.jpg
hook-or-by-crook,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hook-or-by-crook.jpg
hooray-for-fish,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hooray-for-fish.jpg
hooray-for-hoppy,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hooray-for-hoppy.jpg
hoot-owl-master-of-disguise,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hoot-owl-master-of-disguise.jpg
hope-in-a-ballet-shoes,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hope-in-a-ballet-shoes.jpg
hope-is-a-girl-selling-fruit,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hope-is-a-girl-selling-fruit.jpg
hope-jones-saves-the-world,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hope-jones-saves-the-world.jpg
hope,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hope.jpg
horace-burp,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\horace-burp.jpg
horrible-bear-,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\horrible-bear-.jpg
horrible-histories-ww1,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\horrible-histories-ww1.jpg
horrid-henry-strikes-it-rich,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\horrid-henry-strikes-it-rich.jpg
horridhenry-,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\horridhenry-.jpg
horridhenrysrevenge,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\horridhenrysrevenge.jpg
hortense-and-the-shadow,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hortense-and-the-shadow.jpg
horton,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\horton.jpg
hostage-threed,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hostage-threed.jpg
hot-like-fire-and-other-poems,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hot-like-fire-and-other-poems.jpg
hotel-flamingo,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hotel-flamingo.jpg
hourofthebees,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hourofthebees.jpg
house-of-robots1,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\house-of-robots1.jpg
house-on-hummingbird-island,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\house-on-hummingbird-island.jpg
house-without-mirrors,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\house-without-mirrors.jpg
how-about-a-night-out,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-about-a-night-out.jpg
how-big-is-our-baby,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-big-is-our-baby.jpg
how-far-do-you-love-me,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-far-do-you-love-me.jpg
how-high-the-moon,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-high-the-moon.jpg
how-kirsty-jenkins-stole-the-elephant,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-kirsty-jenkins-stole-the-elephant.jpg
how-loud-can-you-burp,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-loud-can-you-burp.jpg
how-many-legs,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-many-legs.jpg
how-not-to-disappeard,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-not-to-disappeard.jpg
how-the-borks-became,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-the-borks-became.jpg
how-the-soldier-repairs-the-gramophone,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-the-soldier-repairs-the-gramophone.jpg
how-the-stars-came-to-be,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-the-stars-came-to-be.jpg
how-the-world-works,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-the-world-works.jpg
how-to-bake-a-sausage-dog,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-bake-a-sausage-dog.jpg
how-to-be-a-bawse,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-be-a-bawse.jpg
how-to-be-a-lion,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-be-a-lion.jpg
how-to-be-a-tiger,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-be-a-tiger.jpg
how-to-be-a-viking,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-be-a-viking.jpg
how-to-be-on-the-moon,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-be-on-the-moon.jpg
how-to-brush-your-teeth-with-snappy-croc,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-brush-your-teeth-with-snappy-croc.jpg
how-to-catch-a-witch,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-catch-a-witch.jpg
how-to-draw-funny-faces-cover,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-draw-funny-faces-cover.jpg
how-to-eat-pizza-cover-400-x-400-web,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-eat-pizza-cover-400-x-400-web.jpg
how-to-feed-your-parents,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-feed-your-parents.jpg
how-to-fight-a-dragon-s-fury,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-fight-a-dragon-s-fury.jpg
how-to-fly-with-broken-wings,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-fly-with-broken-wings.jpg
how-to-live-forever,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-live-forever.jpg
how-to-look-after-your-human,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-look-after-your-human.jpg
how-to-look-for-a-lost-dog,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-look-for-a-lost-dog.jpg
how-to-make-friends-with-a-ghost,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-make-friends-with-a-ghost.jpg
how-to-say-i-love-you-in-five-languages,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-say-i-love-you-in-five-languages.jpg
how-to-speak-spook,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-speak-spook.jpg
how-to-talk-to-a-tiger-and-other-animals,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-talk-to-a-tiger-and-other-animals.jpg
how-to-train-the-perfect-parents,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-train-the-perfect-parents.jpg
how-to-train-your-dragon-10,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-train-your-dragon-10.jpg
how-to-train-your-dragon-2-how-to-be-a-pirate,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-train-your-dragon-2-how-to-be-a-pirate.jpg
how-to-train-your-dragon-4,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-train-your-dragon-4.jpg
how-to-train-your-dragon-5,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-train-your-dragon-5.jpg
how-to-train-your-dragon-6,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-train-your-dragon-6.jpg
how-to-train-your-dragon-7,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-train-your-dragon-7.jpg
how-to-train-your-dragon-8,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-train-your-dragon-8.jpg
how-to-train-your-dragon-9,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-train-your-dragon-9.jpg
how-to-update-your-parents,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-update-your-parents.jpg
how-to-write-a-love-story,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-write-a-love-story.jpg
how-to-write-your-best-story-ever,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-to-write-your-best-story-ever.jpg
how-winston-delivered-christmas,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\how-winston-delivered-christmas.jpg
howl-s-moving-castle,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\howl-s-moving-castle.jpg
howtobeaworldexplorer,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\howtobeaworldexplorer.jpg
howtosave,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\howtosave.jpg
hp-phoenix-sig-flat,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hp-phoenix-sig-flat.jpg
hubert-horatio-how-to-raise-your-grown-ups,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hubert-horatio-how-to-raise-your-grown-ups.jpg
hug-this-book-,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hug-this-book-.jpg
hug,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hug.jpg
hugan-fach-goch,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hugan-fach-goch.jpg
hugless-douglas,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hugless-douglas.jpg
hugo,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hugo.jpg
humanimal-incredible-ways-animals-are-just-like-us,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\humanimal-incredible-ways-animals-are-just-like-us.jpg
hummingbird,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hummingbird.jpg
humpty-dumpty,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\humpty-dumpty.jpg
humungousfungus,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\humungousfungus.jpg
hundred-mile-an-hour-dog,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hundred-mile-an-hour-dog.jpg
hungergames,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hungergames.jpg
hungry-bunny,C:\Users\HP USER\.cache\kagglehub\datasets\thomaskonstantin\6000-children-and-teen-book-covers\versions\1\BookCovers\hungry-bunny.jpg
